页面路由,页面级别,业务类型,接口Key,接口方法,接口地址,接口作用描述,优先级,风险等级,目前实现状态,使用页面数,备注
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateOrderDefaultLogisticsResult,POST,/order-center/proxyOrder/logistics/getUpdateOrderDefaultLogisticsResult,,P1,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,handleOuterError,POST,/order-center/proxyOrder/completedOrder/handleOuterErrorV3,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,modifyOrderNoteAttribute,POST,/order-center/proxyOrder/completedOrder/modifyOrderNoteAttribute,修改message字段信息,P2,低,OpenAPI未实现,3,修改message字段信息
/dropshipping/shoppingCart,二级,订单-购物车,orderAmountRefresh,POST,/order-center/proxyOrder/shoppingCart/orderAmountRefresh,购物车订单金额更新,P2,低,OpenAPI未实现,1,购物车订单金额更新
/dropshipping/shoppingCart,二级,订单-购物车,queryCartProduct,POST,/order-center/proxyOrder/shoppingCart/queryCartProduct,购物车更新查询,P2,低,OpenAPI未实现,1,购物车更新查询
/dropshipping/shoppingCart,二级,订单-购物车,queryUserConfig,POST,/cjorder-web/merchantOrderConfig/queryUserConfig,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,removeAbnormalNewTag,POST,/order-center/proxyOrder/shoppingCart/removeAbnormalNewTag,移除异常New标签,P2,高,OpenAPI未实现,0,移除异常New标签
/dropshipping/shoppingCart,二级,订单-购物车,removeInShippingCartApi,POST,/order-center/proxyOrder/shoppingCart/removeInShippingCartV2,,P2,高,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,removeInShippingCartProgressApi,POST,/order-center/proxyOrder/shoppingCart/removeInShippingCartProgress,,P2,高,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,removeInShippingCartResultApi,POST,/order-center/proxyOrder/shoppingCart/removeInShippingCartResult,,P2,高,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,removeInShippingCartV3Api,POST,/order-center/proxyOrder/shoppingCart/removeInShippingCartV3,,P2,高,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,removePacketProduct,POST,/order-center/proxyOrder/shoppingCart/removePacketProductV2,移除库存不足的包装商品,P2,高,OpenAPI未实现,1,移除库存不足的包装商品
/dropshipping/shoppingCart,二级,订单-购物车,retuenImportedApi,POST,/order-center/proxyOrder/shoppingCart/returnToCompleted,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,statisticOrderInfoCount,POST,/order-center/proxyOrder/shoppingCart/statisticOrderInfoCount,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,updateCartLogisticsDefault,POST,/order-center/proxyOrder/shoppingCart/updateCartLogisticsDefault,更新购物车默认物流,P2,中,OpenAPI未实现,1,更新购物车默认物流
/dropshipping/shoppingCart,二级,订单-购物车,updateCartLogisticsDefaultAsyncApi,POST,/order-center/proxyOrder/shoppingCart/updateCartLogisticsDefaultV2,,P2,中,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,updateCartLogisticsDiscount,POST,/order-center/proxyOrder/shoppingCart/updateCartLogisticsDiscount,更新购物车物流折扣,P2,中,OpenAPI未实现,1,更新购物车物流折扣
/dropshipping/shoppingCart,二级,订单-购物车,updateCartLogisticsDiscountAsyncApi,POST,/order-center/proxyOrder/shoppingCart/updateCartLogisticsDiscountV3,,P2,中,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,updateOrderDefaultLogistics,POST,/order-center/proxyOrder/logistics/updateOrderDefaultLogistics,,P1,中,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,updateShopOrder,POST,/order-center/proxyOrder/shoppingCart/updateShopOrder,,P2,中,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,updateShopOrderProgress,POST,/order-center/proxyOrder/shoppingCart/updateShopOrderProgress,,P2,中,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,updateShopOrderSubmitResult,POST,/order-center/proxyOrder/shoppingCart/updateShopOrderSubmitResult,,P2,中,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,updateShopWarehouseRelation,POST,/order-center/proxyOrder/shoppingCart/updateShopWarehouseRelation,,P2,中,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,updateShopWarehouseRelationProgress,POST,/order-center/proxyOrder/shoppingCart/updateShopWarehouseRelationProgress,,P2,中,OpenAPI未实现,2,
/dropshipping/untreatedOrder,二级,订单-待处理订单,addCart,POST,/order-center/proxyOrder/shoppingCart/addCartV5,添加到购物车,P0,低,OpenAPI已实现+已有文档,1,添加到购物车
/dropshipping/untreatedOrder,二级,订单-待处理订单,addCartAsyncApi,POST,/order-center/proxyOrder/shoppingCart/addCartV6,,P0,低,OpenAPI已实现+已有文档,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,addCartAsyncProgressApi,POST,/order-center/proxyOrder/shoppingCart/addCartV6Progress,,P0,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,addCartAsyncResultApi,POST,/order-center/proxyOrder/shoppingCart/addCartV6Result,,P0,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,addRestore,POST,/order-center/proxyOrder/completedOrder/recoverBatch,添加到回收站,P2,低,OpenAPI未实现,1,添加到回收站
/dropshipping/untreatedOrder,二级,订单-待处理订单,autoBreakOrderAPI,POST,/order-center/proxyOrder/saveOrder/createSplitOrderV2,,P2,中,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,automaticMatching,POST,/order-center/mergeOrder/autoMatchMergeOrderListV2,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,automaticMatchingAsyncApi,POST,/order-center/mergeOrder/autoMatchMergeOrderListV3,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,autoMergeQueryProgressApi,POST,/order-center/mergeOrder/autoMergeQueryProgress,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,autoMergeQueryResultApi,POST,/order-center/mergeOrder/autoMergeQueryResult,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchManualPreOccupy,POST,/order-center/proxyOrder/shoppingCart/batchManualPreOccupy,批量手动触发预占库存,P2,高,OpenAPI未实现,1,批量手动触发预占库存
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchReleasePreOccupy,POST,/order-center/proxyOrder/shoppingCart/batchReleasePreOccupy,批量释放预占库存,P2,高,OpenAPI未实现,1,批量释放预占库存
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchUpdateLogistics,POST,/order-center/proxyOrder/completedOrder/batchUpdateLogisticsV2,批量修改订单物流方式,P2,高,OpenAPI未实现,1,批量修改订单物流方式
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchUpdateLogisticsAsyncApi,POST,/order-center/proxyOrder/completedOrder/batchUpdateLogisticsV3,,P2,高,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchUpdatePackage,POST,/order-center/proxyOrder/orderProduct/excelModifyOrderPackage,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchUpdateShippingAreaLogistics,POST,/order-center/proxyOrder/completedOrder/batchUpdateShippingAreaLogisticsV2,批量修改发货区,P2,高,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,batchUpdateShippingAreaLogisticsAsyncApi,POST,/order-center/proxyOrder/completedOrder/batchUpdateShippingAreaLogisticsV3,,P2,高,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,checkCanUSWarehouse,POST,/order-center/proxyOrder/warehouse/checkCanUSWarehouse,查询优先发货美国仓,P2,低,OpenAPI未实现,1,查询优先发货美国仓
/dropshipping/untreatedOrder,二级,订单-待处理订单,checkMergeOrderInfo,POST,/order-center/mergeOrder/checkMergeOrderInfoV3,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,connectSourceProductApi,POST,/quick-search-product-center/cj/relation/conn,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,deleteProduct,POST,/order-center/proxyOrder/shoppingCart/removeInValidProductV2,失效商品剔除,P2,高,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,excelImportOrderProgressApi,POST,/order-center/proxyOrder/saveOrder/excelImportOrderProgress,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,excelImportOrderResultApi,POST,/order-center/proxyOrder/saveOrder/excelImportOrderResult,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,exportIncomplete,POST,/order-center/proxyOrder/inCompletedOrder/exportInCompletedOrderV2,不完整订单导出,P1,低,OpenAPI未实现,0,不完整订单导出
/dropshipping/untreatedOrder,二级,订单-待处理订单,exportRecycle,POST,/order-center/proxyOrder/recycle/exportRecycleOrderV2,回收站订单导出,P1,低,OpenAPI未实现,0,回收站订单导出
/dropshipping/untreatedOrder,二级,订单-待处理订单,getAllLogisticsListNew,GET,/cujiaLogisticsFreight/operation/option/list/V2,获取所有物流方式列表,P1,低,OpenAPI未实现,1,获取所有物流方式列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,getAllOrderQuantity,POST,/order-center/proxyOrder/completedOrder/importedOrdersNumberStatistics,,P2,中,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getBatchUpdateLogisticsProgressApi,POST,/order-center/proxyOrder/completedOrder/getBatchUpdateLogisticsProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getBatchUpdateLogisticsResultApi,POST,/order-center/proxyOrder/completedOrder/getBatchUpdateLogisticsResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getBatchUpdateShippingAreaLogisticsProgressApi,POST,/order-center/proxyOrder/completedOrder/getBatchUpdateShippingAreaLogisticsProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getBatchUpdateShippingAreaLogisticsResultApi,POST,/order-center/proxyOrder/completedOrder/getBatchUpdateShippingAreaLogisticsResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCartCount,GET,/order-center/proxyOrder/shoppingCart/orderCount,获取购物车数量,P2,低,OpenAPI未实现,1,获取购物车数量
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCheckList,POST,/order-center/proxyOrder/completedOrder/batchTrialFail,查询运费失算失败原因,P2,高,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCompletedOrderProducts,POST,/order-center/proxyOrder/completedOrder/findOrderProduct,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCompleteList,POST,/order-center/proxyOrder/completedOrder/orderListV4,获取完整订单列表,P2,低,OpenAPI未实现,1,获取完整订单列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCustomModifyConfig,POST,/order-center/proxyOrder/orderProduct/customModifyConfig,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getCutChangeConfig,POST,/order-center/proxyOrder/orderProduct/getCutChangeConfig,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getDestinationCountry,POST,/order-center/proxyOrder/completedOrder/getReceiveCountryList,获取收货国家列表,P2,低,OpenAPI未实现,1,获取收货国家列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,getESLogisticsListApi,POST,/order-center/proxyOrder/completedOrder/getOrderLogisticsInfo,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getGroupInfo,POST,/order-center/proxyOrder/completedOrder/getComposeDetail,获取组合详情,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getImportMaxCountApi,POST,/order-center/proxyOrder/userConfig/excelImportMaxCount,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getImportOrderLogsApi,POST,/cjorder-web/orderLog/queryOrderImportRecord,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getInCompletedOrderProducts,POST,/order-center/proxyOrder/inCompletedOrder/findOrderProduct,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getIncompleteList,POST,/order-center/proxyOrder/inCompletedOrder/list,获取不完整订单列表,P1,低,OpenAPI未实现,1,获取不完整订单列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,getListBatchModifyShippingArea,POST,/order-center/proxyOrder/completedOrder/listBatchModifyShippingArea,批量修改发货区-列表,P1,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getLogisticsListApi,POST,/cujiaLogisticsFreight/operation/getLogisticsMode,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getMergeListAPI,POST,/order-center/proxyOrder/completedOrder/orderMergeList,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getModifyProductInfo,POST,/order-center/proxyOrder/orderProduct/getModifyProductInfo,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderAmountRefreshProgress,POST,/order-center/proxyOrder/globalOrder/getOrderAmountRefreshProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderAmountRefreshResult,POST,/order-center/proxyOrder/globalOrder/getOrderAmountRefreshResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderLogisticsNoticeRemind,POST,/order-center/proxyOrder/logistics/getOrderLogisticsNoticeRemind,完整订单，完整订单批量修改物流以及购物车物流方式提醒,P1,低,OpenAPI未实现,1,完整订单，完整订单批量修改物流以及购物车物流方式提醒
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderSourceFirstList,POST,/order-center/proxyOrder/completedOrder/getOrderSourceFirstList,订单 - 获取查询店铺列表 新,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderStoreList,POST,/order-center/proxyOrder/completedOrder/getOrderStoreList,获取客户订单包含的发货仓列表,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getOrderThirdList,POST,/order-center/proxyOrder/completedOrder/getOrderThirdList,获取客户订单包含到店铺列表,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getProductCount,POST,/order-center/proxyOrder/completedOrder/statisticsProductCount,选择所有订单获取相关商品统计信息,P2,低,OpenAPI未实现,1,选择所有订单获取相关商品统计信息
/dropshipping/untreatedOrder,二级,订单-待处理订单,getQueryOrderPartialConfig,POST,/order-center/proxyOrder/userConfig/isQueryOrderPartialDataUser,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRecycleList,POST,/order-center/proxyOrder/recycle/list,查询回收站列表,P1,低,OpenAPI未实现,1,查询回收站列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRecycleProducts,POST,/order-center/proxyOrder/recycle/findOrderProduct,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRecyleTarget,POST,/order-center/proxyOrder/recycle/target,,P2,低,OpenAPI未实现,2,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRefreshProductUser,POST,/order-center/proxyOrder/userConfig/isRefreshProductUser,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRestoreBatchProgressApi,POST,/order-center/proxyOrder/recycle/restoreBatchProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getRestoreBatchResultApi,POST,/order-center/proxyOrder/recycle/restoreBatchResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getShopLogisticsListApi,POST,/order-center/proxyOrder/completedOrder/getOrderLogisticsInfoV2,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getShoppingCartProducts,POST,/order-center/proxyOrder/shoppingCart/findOrderProduct,,P2,低,OpenAPI未实现,2,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getSiteAreaInventoryInfo,POST,/cj-platform-web/product/getSiteAreaInventoryInfo,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/untreatedOrder,二级,订单-待处理订单,getTemplateListApi,POST,/order-center/proxyOrder/saveOrder/excelImportOrderTemplateList,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getUpdatePackageLogsDetail,POST,/order-center/proxyOrder/orderProduct/refreshOrderPackage/detail,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,getUpdatePackageLogsList,POST,/order-center/proxyOrder/orderProduct/refreshOrderPackage/list,,P1,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,globalOrderAmountRefresh,POST,/order-center/proxyOrder/globalOrder/orderAmountRefresh,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,globalOrderList,POST,/order-center/proxyOrder/globalOrder/globalOrderList,全局搜索,P2,低,OpenAPI未实现,1,全局搜索
/dropshipping/untreatedOrder,二级,订单-待处理订单,globalOrderSearchResults,POST,/order-center/proxyOrder/globalOrder/globalOrderSearchResults,获取搜索结果,P2,低,OpenAPI未实现,1,获取搜索结果
/dropshipping/untreatedOrder,二级,订单-待处理订单,ignoreRepeatOrderApi,POST,/order-center/proxyOrder/completedOrder/duplicateOrderFulfillment,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,importOrder,POST,/order-center/proxyOrder/saveOrder/excelImportOrderV2,导入订单,P2,中,OpenAPI未实现,1,导入订单
/dropshipping/untreatedOrder,二级,订单-待处理订单,importOrderAsyncApi,POST,/order-center/proxyOrder/saveOrder/excelImportOrderV3,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,importOrderAsyncV4Api,POST,/order-center/proxyOrder/saveOrder/excelImportOrderV4,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,importOrderSplitOrder,POST,/order-center/proxyOrder/saveOrder/importOrderSplitOrder,一键拆单,P2,中,OpenAPI未实现,1,一键拆单
/dropshipping/untreatedOrder,二级,订单-待处理订单,isPreOccupyUser,GET,/order-center/proxyOrder/shoppingCart/isPreOccupyUser,查询是否为预占库存用户,P2,低,OpenAPI未实现,1,查询是否为预占库存用户
/dropshipping/untreatedOrder,二级,订单-待处理订单,newQueryPullProgress,POST,/cj-platform-web/order/queryPullProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,newSyncOrder,POST,/cj-platform-web/order/pullOrder,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,orderRefresh,POST,/order-center/proxyOrder/shoppingCart/orderRefreshV2,更新购物车,P2,低,OpenAPI未实现,1,更新购物车
/dropshipping/untreatedOrder,二级,订单-待处理订单,orderRefreshAsyncApi,POST,/order-center/proxyOrder/shoppingCart/orderRefreshV3,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,orderRefreshProgressApi,POST,/order-center/proxyOrder/shoppingCart/orderRefreshProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,orderRefreshResultApi,POST,/order-center/proxyOrder/shoppingCart/orderRefreshResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,podDetail,POST,/order-center/proxyOrder/completedOrder/getPodDetail,查询pod信息,P2,低,OpenAPI未实现,1,查询pod信息
/dropshipping/untreatedOrder,二级,订单-待处理订单,pollingOrder,POST,/cj-platform-web/order/queryPullProgress,轮询订单进度,P2,低,OpenAPI未实现,1,轮询订单进度
/dropshipping/untreatedOrder,二级,订单-待处理订单,queryOrderLogisticsInfo,POST,/order-center/proxyOrder/completedOrder/queryOrderLogisticsInfo,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,quickConnect,POST,/order-center/proxyOrder/inCompletedOrder/quickConnect,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshIossApi,POST,/order-center/proxyOrder/ioss/refreshIossV2,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshIossAsyncApi,POST,/order-center/proxyOrder/ioss/refreshIossV3,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshIossProgressApi,POST,/order-center/proxyOrder/ioss/refreshIossProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshIossResultApi,POST,/order-center/proxyOrder/ioss/refreshIossResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshOrder,POST,/order-center/proxyOrder/inCompletedOrder/refreshToCompletedV2,不完整订单更新,P2,低,OpenAPI未实现,1,不完整订单更新
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshOrderAsyncApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshToCompletedV3,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshPortionToCompleted,POST,/order-center/proxyOrder/inCompletedOrder/refreshPortionToCompleted,不完整订单导出,P2,低,OpenAPI未实现,1,不完整订单导出
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshPortionToCompletedAsyncApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshPortionToCompletedV2,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshPortionToCompletedProgressApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshPortionToCompletedProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshPortionToCompletedResultApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshPortionToCompletedResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshToCompletedProgressApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshToCompletedProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,refreshToCompletedResultApi,POST,/order-center/proxyOrder/inCompletedOrder/refreshToCompletedResult,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,removeMergeOrderCode,POST,/order-center/mergeOrder/removeMergeOrderCode,,P2,高,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,removeRepeat,POST,/order-center/proxyOrder/saveOrder/removeRepeat,覆盖重复订单,P2,高,OpenAPI未实现,1,覆盖重复订单
/dropshipping/untreatedOrder,二级,订单-待处理订单,reOrderPod3ProductListBatch,POST,/order-center/proxyOrder/manageOrder/reOrderPod3ProductListBatch,批量重新下单pod3.0列表,P2,低,OpenAPI未实现,1,批量重新下单pod3.0列表
/dropshipping/untreatedOrder,二级,订单-待处理订单,reOrderV2Batch,POST,/order-center/proxyOrder/manageOrder/reOrderV2Batch,批量重新下单,P2,低,OpenAPI未实现,1,批量重新下单
/dropshipping/untreatedOrder,二级,订单-待处理订单,reOrderV2BatchDetail,POST,/order-center/proxyOrder/manageOrder/reOrderV2Batch/detail,批量重新下单详情,P2,低,OpenAPI未实现,1,批量重新下单详情
/dropshipping/untreatedOrder,二级,订单-待处理订单,reOrderV2BatchList,POST,/order-center/proxyOrder/manageOrder/reOrderV2Batch/list,批量重新下单操作记录,P1,低,OpenAPI未实现,1,批量重新下单操作记录
/dropshipping/untreatedOrder,二级,订单-待处理订单,restoreAll,POST,/order-center/proxyOrder/recycle/restoreAll,全部订单恢复,P2,低,OpenAPI未实现,1,全部订单恢复
/dropshipping/untreatedOrder,二级,订单-待处理订单,restoreDuplicateCheckApi,POST,/order-center/proxyOrder/recycle/restoreDuplicateCheck,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,restoreInCheck,POST,/order-center/proxyOrder/recycle/restoreBatchV3,订单恢复,P2,低,OpenAPI未实现,1,订单恢复
/dropshipping/untreatedOrder,二级,订单-待处理订单,restoreInCheckAsyncApi,POST,/order-center/proxyOrder/recycle/restoreBatchV4,订单恢复,P2,低,OpenAPI未实现,1,订单恢复
/dropshipping/untreatedOrder,二级,订单-待处理订单,retrySplitOrder,POST,/order-center/proxyOrder/inCompletedOrder/retrySplitOrder,重试接口,P2,低,OpenAPI未实现,1,重试接口
/dropshipping/untreatedOrder,二级,订单-待处理订单,saveEditUSWarehouse,POST,/order-center/proxyOrder/warehouse/saveEditUSWarehouseV2,调整为美国仓发货,P2,中,OpenAPI未实现,1,调整为美国仓发货
/dropshipping/untreatedOrder,二级,订单-待处理订单,searchVariantStockInfoApi,POST,/order-center/proxyOrder/completedOrder/searchVariantStockInfo,,P2,低,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,selectAllGlobalOrder,POST,/order-center/proxyOrder/globalOrder/selectAllGlobalOrder,获取所有订单号,P2,低,OpenAPI未实现,1,获取所有订单号
/dropshipping/untreatedOrder,二级,订单-待处理订单,syncOrder,POST,/cj-platform-web/order/pullOrder,拉取店铺订单,P2,低,OpenAPI未实现,1,拉取店铺订单
/dropshipping/untreatedOrder,二级,订单-待处理订单,updateConfirm,POST,/order-center/proxyOrder/completedOrder/updateConfirm,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,updateTailStorage,POST,/order-center/proxyOrder/completedOrder/updateTailStorage,,P2,中,OpenAPI未实现,1,
/dropshipping/untreatedOrder,二级,订单-待处理订单,updLogistics,POST,/order-center/proxyOrder/completedOrder/updateLogisticsBaseV2,修改物流,P2,中,OpenAPI未实现,1,共享组件使用
/dropshipping/zestyOrder,二级,订单-Zesty订单,cancelHoldOrder,POST,/order-center/proxyOrder/orderManagement/cancelOnHoldOrder,,P2,高,OpenAPI未实现,1,
/dropshipping/zestyOrder,二级,订单-Zesty订单,getExceptionEnumList,GET,/order-center/proxyOrder/warehouse/getExceptionEnumList,,P2,低,OpenAPI未实现,1,
/dropshipping/zestyOrder,二级,订单-Zesty订单,getUpdatePodCustomizationInfoResult,POST,/order-center/proxyOrder/orderProduct/queryModifyResult,,P2,低,OpenAPI未实现,1,
/dropshipping/zestyOrder,二级,订单-Zesty订单,getWaitingPayList,POST,/order-center/proxyOrder/orderManagement/pageWaitingForPayment,订单待支付分页,P0,低,OpenAPI未实现,1,订单待支付分页
/dropshipping/zestyOrder,二级,订单-Zesty订单,holdOrder,POST,/order-center/proxyOrder/orderManagement/onHoldOrder,,P2,低,OpenAPI未实现,1,
